price,mileage_km,fuel_type,engine_cc,model_year,level,car_body_color,seat_count,drive_mode,motor_power_kw,battery_capacity_kwh,door_count,year,month,transmission_Manual,car_age,mileage_per_year,is_electric,quarter,log_mileage
21903.0,132000.0,8.0,1496.0,2023.0,19.0,3.0,5,9.0,330.0,40.9,5.0,2023,9,0,0.0,132000.0,1,3,11.790564777297387
23522.0,12000.0,8.0,1497.0,2025.0,19.0,3.0,5,9.0,316.0,35.07,5.0,2025,6,0,0.0,12000.0,1,2,9.392745258631441
12114.0,135300.0,4.0,2972.0,2016.0,19.0,0.0,7,2.0,0.0,0.0,5.0,2016,9,0,0.0,135300.0,0,3,11.815257205114566
24729.0,134000.0,4.0,2979.0,2016.0,19.0,3.0,5,2.0,0.0,0.0,5.0,2016,11,0,0.0,134000.0,0,4,11.80560254159177
33237.0,4600.0,7.0,1908.792198826372,2025.0,19.0,3.0,5,7.0,250.0,87.3,5.0,2025,9,0,0.0,4600.0,1,3,8.434028950155469
56936.0,11000.0,7.0,1908.792198826372,2023.0,19.0,3.0,5,9.0,385.0,111.5,5.0,2025,12,0,2.0,3666.6666666666665,1,4,9.305741456739435
10127.0,13700.0,7.0,1908.792198826372,2026.0,13.0,2.0,5,11.0,120.0,42.8,5.0,2025,9,0,0.0,13700.0,1,3,9.525224101853109
5122.0,100.0,7.0,1908.792198826372,2025.0,10.0,3.0,4,7.0,30.0,17.03,3.0,2026,6,0,1.0,50.0,1,2,4.61512051684126
7654.0,129000.0,4.0,1999.0,2016.0,20.0,3.0,5,3.0,0.0,0.0,4.0,2016,3,0,0.0,129000.0,0,1,11.767575435251748
27232.0,17000.0,4.0,1908.792198826372,2023.0,12.0,3.0,5,11.0,0.0,0.0,4.603574926542605,2023,6,0,0.0,17000.0,0,2,9.741027444837728
35298.0,8200.0,4.0,1995.0,2024.0,12.0,3.0,5,2.0,0.0,0.0,5.0,2024,7,0,0.0,8200.0,0,3,9.012011377036412
10009.0,130000.0,4.0,2290.0,2016.0,19.0,0.0,5,2.0,0.0,0.0,5.0,2017,10,0,1.0,65000.0,0,4,11.775297421715827
28968.0,54000.0,4.0,1995.0,2022.0,12.0,3.0,5,2.0,0.0,0.0,5.0,2023,2,0,1.0,27000.0,0,1,10.896757843893464
2178.0,101900.0,4.0,1598.0,2016.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2016,9,1,0.0,101900.0,0,3,11.531757032705352
21520.0,9000.0,8.0,1498.0,2025.0,12.0,3.0,5,9.0,403.0,40.3,4.0,2025,12,0,0.0,9000.0,1,4,9.105090961257085
26024.0,9000.0,8.0,1499.0,2025.0,19.0,3.0,5,9.0,350.0,45.0,5.0,2025,7,0,0.0,9000.0,1,3,9.105090961257085
21756.0,55000.0,4.0,2261.0,2023.0,2.0,0.0,5,2.0,0.0,0.0,4.0,2025,2,0,2.0,18333.333333333332,0,1,10.915106645867503
56510.0,115000.0,4.0,1991.0,2023.0,8.0,0.0,7,3.0,0.0,0.0,5.0,2024,6,0,1.0,57500.0,0,2,11.652696102959753
17634.0,100.0,7.0,1908.792198826372,2025.0,17.0,2.0,5,7.0,210.0,62.0,5.0,2026,6,0,1.0,50.0,1,2,4.61512051684126
1104.0,70000.0,4.0,1499.0,2016.0,12.0,0.0,5,11.0,0.0,0.0,5.0,2016,3,1,0.0,70000.0,0,1,11.156264806643742
23257.0,80100.0,4.0,1987.0,2022.0,20.0,3.0,5,11.0,0.0,0.0,4.0,2023,11,0,1.0,40050.0,0,4,11.291043617373028
18664.0,12000.0,8.0,1499.0,2026.0,19.0,0.0,6,7.0,170.0,38.7,5.0,2025,6,0,0.0,12000.0,1,2,9.392745258631441
9568.0,29000.0,7.0,1908.792198826372,2023.0,13.0,3.0,5,11.0,100.0,55.2,4.0,2023,10,0,0.0,29000.0,1,4,10.275085591132715
160153.0,9200.0,8.0,1997.0,2025.0,14.0,0.0,6,1.0,880.0,55.53,5.0,2026,1,0,1.0,4600.0,1,1,9.127067452782361
65945.0,100000.0,4.0,1908.792198826372,2020.0,19.0,0.0,0,11.0,0.0,0.0,4.603574926542605,2020,4,0,0.0,100000.0,0,2,11.51293546492023
38124.0,100.0,7.0,1908.792198826372,2026.0,20.0,3.0,5,9.0,365.0,100.0,4.0,1990,1,0,0.0,100.0,1,1,4.61512051684126
123353.0,1000.0,8.0,1499.0,2025.0,15.0,0.0,4,8.0,635.0,65.0,4.0,2026,2,0,1.0,500.0,1,1,6.90875477931522
4121.0,59000.0,4.0,1596.0,2018.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2018,6,1,0.0,59000.0,0,2,10.985309671896763
20166.0,40000.0,7.0,1908.792198826372,2025.0,19.0,3.0,5,7.0,216.0,75.0,5.0,2025,1,0,0.0,40000.0,1,1,10.596659732783579
17192.0,46000.0,4.0,3470.0,2021.0,19.0,3.0,7,2.0,0.0,0.0,5.0,2022,8,0,1.0,23000.0,0,3,10.736418414365376
8508.0,70000.0,4.0,1497.0,2023.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2024,8,0,1.0,35000.0,0,3,11.156264806643742
16780.0,6000.0,7.0,1908.792198826372,2026.0,17.0,3.0,5,7.0,220.0,74.9,5.0,2025,5,0,0.0,6000.0,1,2,8.699681400989514
11172.0,15700.0,4.0,1480.0,2023.0,12.0,0.0,5,11.0,0.0,0.0,5.0,2025,1,0,2.0,5233.333333333333,0,1,9.661479683575521
4092.0,50000.0,4.0,1476.0,2021.0,13.0,0.0,5,11.0,0.0,0.0,4.0,2021,12,0,0.0,50000.0,0,4,10.819798284210286
8096.0,29100.0,6.0,1498.0,2024.0,13.0,3.0,5,11.0,132.0,8.3,4.0,2024,7,0,0.0,29100.0,1,3,10.278527816830314
49871.0,2500.0,6.0,1497.0,2026.0,14.0,3.0,6,2.0,380.0,65.0,5.0,2025,12,0,0.0,2500.0,1,4,7.824445930877619
12659.0,26100.0,7.0,1908.792198826372,2025.0,12.0,3.0,5,7.0,100.0,59.93,5.0,2024,12,0,0.0,26100.0,1,4,10.169728906753061
8655.0,40000.0,4.0,1477.0,2020.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2022,1,0,2.0,13333.333333333334,0,1,10.596659732783579
6918.0,121300.0,4.0,2496.0,2015.0,17.0,3.0,5,2.0,0.0,0.0,5.0,2016,1,0,1.0,60650.0,0,1,11.706030338921243
35298.0,10.0,7.0,1908.792198826372,2026.0,20.0,0.0,5,7.0,237.0,94.53,4.0,2026,6,0,0.0,10.0,1,2,2.3978952727983707
4710.0,25800.0,4.0,1988.0,2022.0,6.0,3.0,7,3.0,0.0,0.0,5.0,2023,1,1,1.0,12900.0,0,1,10.158168529848494
5372.0,87100.0,4.0,1368.0,2017.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2017,10,0,0.0,87100.0,0,4,11.374823643830945
8832.0,25400.0,7.0,1908.792198826372,2022.0,12.0,3.0,5,11.0,120.0,80.0,5.0,2021,12,0,0.0,25400.0,1,4,10.142543822310387
6741.0,3500.0,4.0,1494.0,2025.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2026,6,1,1.0,1750.0,0,2,8.160803920954665
7330.0,78000.0,7.0,1908.792198826372,2021.0,13.0,1.0,5,11.0,105.0,47.8,5.0,2021,10,0,0.0,78000.0,1,4,11.264476926102367
40156.0,3000.0,7.0,1908.792198826372,2023.0,19.0,2.0,5,9.0,240.0,76.6,5.0,2025,12,0,2.0,1000.0,1,4,8.006700845440367
12291.0,4800.0,7.0,1908.792198826372,2025.0,13.0,3.0,5,7.0,120.0,42.1,5.0,2025,8,0,0.0,4800.0,1,3,8.476579508530941
8096.0,38000.0,4.0,1969.0,2021.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2022,2,0,1.0,19000.0,0,1,10.545367754151743
3944.0,90000.0,3.0,2771.0,2015.0,5.0,2.0,0,3.0,0.0,0.0,4.0,2016,4,1,1.0,45000.0,0,2,11.407576060361786
924077.0,2700.0,4.0,6496.0,2023.0,19.0,3.0,4,2.0,0.0,0.0,5.0,2025,4,0,2.0,900.0,0,2,7.901377353792616
292633.0,88000.0,4.0,5513.0,2005.0,15.0,3.0,4,3.0,0.0,0.0,4.0,2008,4,0,3.0,22000.0,0,2,11.385103457032141
7624.0,88800.0,4.0,1999.0,2018.0,7.0,3.0,5,11.0,0.0,0.0,4.0,2017,9,0,0.0,88800.0,0,3,11.394153190178114
27791.0,65000.0,1.0,2995.0,2021.0,20.0,0.0,5,2.0,0.0,0.0,4.0,2021,6,0,0.0,65000.0,0,2,11.082157933374816
1736.0,70000.0,7.0,1908.792198826372,2016.0,10.0,3.0,4,11.0,30.0,17.3,5.0,2018,5,0,2.0,23333.333333333332,1,2,11.156264806643742
4121.0,65700.0,4.0,1499.0,2019.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2019,12,0,0.0,65700.0,0,4,11.092869425057021
7065.0,140000.0,4.0,1998.0,2017.0,13.0,3.0,5,11.0,0.0,0.0,5.0,2018,6,0,1.0,70000.0,0,2,11.849404844423074
3944.0,88300.0,4.0,1997.0,2017.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2017,9,0,0.0,88300.0,0,3,11.388506711556236
9980.0,50000.0,7.0,1908.792198826372,2024.0,20.0,3.0,5,7.0,190.0,58.1,5.0,2024,5,0,0.0,50000.0,1,2,10.819798284210286
4401.0,1200.0,7.0,1908.792198826372,2026.0,10.0,3.0,4,7.0,30.0,18.11,3.0,2025,11,0,0.0,1200.0,1,4,7.0909098220799835
44719.0,19500.0,6.0,1998.0,2026.0,19.0,3.0,5,10.0,130.0,37.1,5.0,2025,9,0,0.0,19500.0,1,3,9.87822102528824
11040.0,13000.0,6.0,1498.0,2025.0,20.0,3.0,5,11.0,160.0,20.5,5.0,2025,4,0,0.0,13000.0,1,2,9.472781556562168
18223.0,4000.0,8.0,1497.0,2026.0,17.0,3.0,5,7.0,190.0,31.73,5.0,2025,9,0,0.0,4000.0,1,3,8.294299608857235
5269.0,267000.0,4.0,3471.0,2012.0,7.0,3.0,5,11.0,0.0,0.0,4.0,2012,10,0,0.0,267000.0,0,4,12.495007682693725
2634.0,65100.0,4.0,1497.0,2017.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2016,11,1,0.0,65100.0,0,4,11.083695189061785
18694.0,8500.0,8.0,1498.0,2025.0,20.0,0.0,5,7.0,252.0,40.2,4.0,2025,11,0,0.0,8500.0,1,4,9.04793908261736
19562.0,59500.0,6.0,1999.0,2024.0,6.0,0.0,7,11.0,134.0,25.57,5.0,2024,5,0,0.0,59500.0,1,2,10.993748398115178
6108.0,40000.0,4.0,1395.0,2017.0,11.0,3.0,5,11.0,0.0,0.0,5.0,2017,1,0,0.0,40000.0,0,1,10.596659732783579
41952.0,5000.0,7.0,1908.792198826372,2025.0,19.0,2.0,5,9.0,508.0,101.7,5.0,2025,12,0,0.0,5000.0,1,4,8.517393171418904
12776.0,26300.0,4.0,1997.0,2018.0,17.0,1.0,5,2.0,0.0,0.0,5.0,2019,10,0,1.0,13150.0,0,4,10.177362240256695
2031.0,73000.0,7.0,1908.792198826372,2017.0,21.0,3.0,4,11.0,36.0,0.0,5.0,2018,5,0,1.0,36500.0,0,2,11.19822841866684
29145.0,20000.0,6.0,1499.0,2025.0,19.0,2.0,6,9.0,300.0,52.3,5.0,2025,2,0,0.0,20000.0,1,1,9.90353755128617
8154.0,15400.0,4.0,1999.0,2018.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2019,3,0,1.0,7700.0,0,1,9.642187721358466
21932.0,16300.0,7.0,1908.792198826372,2024.0,17.0,3.0,5,7.0,240.0,60.0,5.0,2025,7,0,1.0,8150.0,1,3,9.69898173460629
4239.0,50000.0,4.0,1490.0,2016.0,13.0,2.0,5,11.0,0.0,0.0,5.0,2017,3,0,1.0,25000.0,0,1,10.819798284210286
22065.0,40000.0,4.0,2261.0,2023.0,19.0,3.0,6,2.0,0.0,0.0,5.0,2023,6,0,0.0,40000.0,0,2,10.596659732783579
3518.0,4500.0,7.0,1908.792198826372,2026.0,10.0,1.0,4,7.0,30.0,18.11,3.0,2025,9,0,0.0,4500.0,1,3,8.412054873292933
20578.0,19300.0,7.0,1908.792198826372,2026.0,12.0,2.0,5,7.0,250.0,66.0,5.0,2025,5,0,0.0,19300.0,1,2,9.867912187022208
507840.0,2500.0,6.0,3996.0,2025.0,19.0,3.0,5,2.0,141.0,25.9,5.0,2026,6,0,1.0,1250.0,1,2,7.824445930877619
8802.0,57000.0,7.0,1908.792198826372,2023.0,13.0,2.0,5,11.0,105.0,45.99,5.0,2023,7,0,0.0,57000.0,1,3,10.950824090522445
226393.0,18000.0,4.0,3855.0,2020.0,22.0,1.0,4,3.0,0.0,0.0,2.0,2021,11,0,1.0,9000.0,0,4,9.798182590890704
12629.0,6000.0,7.0,1908.792198826372,2026.0,13.0,3.0,5,11.0,160.0,51.8,5.0,2026,2,0,0.0,6000.0,1,1,8.699681400989514
6888.0,37300.0,7.0,1908.792198826372,2023.0,11.0,1.0,5,11.0,60.0,39.4,5.0,2024,7,0,1.0,18650.0,1,3,10.526775414924009
3944.0,130000.0,7.0,1908.792198826372,2018.0,12.0,1.0,6,11.0,90.0,48.18,5.0,2018,3,0,0.0,130000.0,1,1,11.775297421715827
19106.0,300000.0,7.0,1908.792198826372,2022.0,8.0,0.0,7,11.0,180.0,90.0,5.0,2023,7,0,1.0,150000.0,1,3,12.611541086966115
17192.0,2900.0,4.0,1998.0,2024.0,12.0,3.0,5,2.0,0.0,0.0,5.0,2025,6,0,1.0,1450.0,0,2,7.972810784121404
64032.0,68000.0,4.0,1908.792198826372,2017.0,14.0,0.0,7,2.0,0.0,0.0,5.0,2017,6,0,0.0,68000.0,0,2,11.127277689932466
14690.0,29000.0,6.0,1499.0,2023.0,17.0,3.0,5,11.0,130.0,19.94,5.0,2023,7,0,0.0,29000.0,1,3,10.275085591132715
16044.0,39000.0,7.0,1908.792198826372,2023.0,19.0,3.0,5,7.0,231.0,71.0,5.0,2023,12,0,0.0,39000.0,1,4,10.571342565808699
11746.0,5000.0,7.0,1908.792198826372,2025.0,12.0,3.0,5,11.0,135.0,51.87,5.0,2025,7,0,0.0,5000.0,1,3,8.517393171418904
15279.0,9000.0,8.0,1498.0,2026.0,17.0,3.0,5,7.0,200.0,27.4,5.0,2025,11,0,0.0,9000.0,1,4,9.105090961257085
7919.0,140000.0,4.0,2378.0,2008.0,22.0,3.0,4,11.0,0.0,0.0,2.0,2009,4,0,1.0,70000.0,0,2,11.849404844423074
4857.0,69900.0,4.0,1598.0,2019.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2019,3,0,0.0,69900.0,0,1,11.154835234271214
2944.0,90300.0,4.0,1485.0,2017.0,11.0,3.0,5,11.0,0.0,0.0,5.0,2017,5,1,0.0,90300.0,0,2,11.410903813540878
10127.0,70000.0,4.0,1987.0,2022.0,11.0,3.0,5,11.0,0.0,0.0,5.0,2022,2,0,0.0,70000.0,0,1,11.156264806643742
6447.0,120000.0,4.0,1328.0,2012.0,12.0,3.0,4,2.0,0.0,0.0,3.0,2013,4,0,1.0,60000.0,0,2,11.695255355062795
93913.0,7400.0,4.0,1991.0,2021.0,22.0,1.0,2,5.0,0.0,0.0,2.0,2023,11,0,2.0,2466.6666666666665,0,4,8.909370405197466
8802.0,129000.0,4.0,1998.0,2021.0,7.0,1.0,5,3.0,0.0,0.0,4.0,2021,8,0,0.0,129000.0,0,3,11.767575435251748
3797.0,110000.0,4.0,1798.0,2017.0,0.0,3.0,7,11.0,0.0,0.0,5.0,2017,7,0,0.0,110000.0,0,3,11.608244735642321
2796.0,74100.0,4.0,1798.0,2016.0,12.0,0.0,5,11.0,0.0,0.0,5.0,2017,12,0,1.0,37050.0,0,4,11.21318430646977
6888.0,120000.0,7.0,1908.792198826372,2021.0,12.0,3.0,5,11.0,135.0,63.98,5.0,2021,9,0,0.0,120000.0,1,3,11.695255355062795
4092.0,23000.0,4.0,1798.0,2018.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2018,3,0,0.0,23000.0,0,1,10.043292972227004
5446.0,70000.0,4.0,1962.0,2023.0,8.0,0.0,7,3.0,0.0,0.0,4.0,2024,8,1,1.0,35000.0,0,3,11.156264806643742
3532.0,121000.0,4.0,1598.0,2015.0,13.0,3.0,5,11.0,0.0,0.0,5.0,2017,5,0,2.0,40333.333333333336,0,2,11.703554089007538
26024.0,37000.0,6.0,1497.0,2023.0,17.0,0.0,5,2.0,485.0,31.8,5.0,2024,8,0,1.0,18500.0,1,3,10.518700218288165
5858.0,110000.0,4.0,1499.0,2020.0,12.0,1.0,5,11.0,0.0,0.0,5.0,2020,4,0,0.0,110000.0,0,2,11.608244735642321
10716.0,10000.0,7.0,1908.792198826372,2025.0,13.0,3.0,5,7.0,120.0,42.1,5.0,2025,11,0,0.0,10000.0,1,4,9.210440366976517
28704.0,11000.0,6.0,1499.0,2025.0,19.0,0.0,6,2.0,520.0,41.46,5.0,2025,8,0,0.0,11000.0,1,3,9.305741456739435
5048.0,42000.0,7.0,1908.792198826372,2021.0,10.0,1.0,4,7.0,40.0,31.9,3.0,2022,1,0,1.0,21000.0,1,1,10.645448706505872
54169.0,33000.0,4.0,1995.0,2024.0,17.0,3.0,5,2.0,0.0,0.0,4.0,2023,9,0,0.0,33000.0,0,3,10.404293143019792
4239.0,90000.0,4.0,1999.0,2015.0,18.0,3.0,5,11.0,0.0,0.0,4.0,2016,8,0,1.0,45000.0,0,3,11.407576060361786
11304.0,23000.0,6.0,1498.0,2025.0,17.0,0.0,5,11.0,168.0,30.9,5.0,2025,7,0,0.0,23000.0,1,3,10.043292972227004
9096.0,31000.0,7.0,1908.792198826372,2024.0,19.0,3.0,5,7.0,250.0,77.0,5.0,2023,12,0,0.0,31000.0,1,4,10.34177474101152
4386.0,86000.0,4.0,1490.0,2017.0,7.0,3.0,5,11.0,0.0,0.0,4.0,2017,4,0,0.0,86000.0,0,2,11.362114203075018
13984.0,100000.0,4.0,1995.0,2020.0,12.0,3.0,5,2.0,0.0,0.0,5.0,2021,4,0,1.0,50000.0,0,2,11.51293546492023
25995.0,200.0,4.0,1984.0,2026.0,7.0,3.0,5,11.0,0.0,0.0,5.0,1990,1,0,0.0,200.0,0,1,5.303304908059076
7772.0,41200.0,7.0,1908.792198826372,2020.0,13.0,3.0,5,11.0,135.0,69.9,4.0,2020,11,0,0.0,41200.0,1,4,10.626217806887722
4239.0,87000.0,7.0,1908.792198826372,2019.0,10.0,3.0,4,11.0,35.0,33.0,5.0,2019,12,0,0.0,87000.0,1,4,11.373674891823535
5932.0,60000.0,6.0,1490.0,2021.0,12.0,3.0,5,11.0,100.0,11.1,5.0,2022,1,0,1.0,30000.0,1,1,11.002116507732017
13807.0,10000.0,7.0,1908.792198826372,2026.0,20.0,3.0,5,7.0,210.0,63.18,5.0,2026,2,0,0.0,10000.0,1,1,9.210440366976517
7919.0,39000.0,1.0,1349.0,2022.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2021,12,0,0.0,39000.0,0,4,10.571342565808699
11010.0,53000.0,7.0,1908.792198826372,2023.0,20.0,3.0,5,7.0,180.0,60.0,4.0,2023,7,0,0.0,53000.0,1,3,10.87806606028079
33561.0,91000.0,4.0,2998.0,2022.0,17.0,3.0,5,10.0,0.0,0.0,5.0,2023,3,0,1.0,45500.0,0,1,11.418625774449598
8360.0,74000.0,4.0,1967.0,2022.0,5.0,3.0,0,3.0,0.0,0.0,4.0,2022,10,1,0.0,74000.0,0,4,11.211833885608513
48988.0,32000.0,8.0,1499.0,2024.0,14.0,0.0,6,9.0,365.0,42.0,5.0,2024,5,0,0.0,32000.0,1,2,10.373522431293592
37977.0,29000.0,4.0,1998.0,2022.0,13.0,0.0,4,11.0,0.0,0.0,3.0,2022,5,0,0.0,29000.0,0,2,10.275085591132715
4092.0,148100.0,7.0,1908.792198826372,2019.0,12.0,3.0,5,11.0,80.0,0.0,5.0,2021,10,0,2.0,49366.666666666664,0,4,11.905649752427557
18841.0,21000.0,7.0,1908.792198826372,2025.0,11.0,2.0,5,11.0,135.0,51.5,5.0,2024,11,0,0.0,21000.0,1,4,9.952325334619427
144256.0,40900.0,4.0,3982.0,2017.0,22.0,1.0,4,3.0,0.0,0.0,2.0,2019,9,0,2.0,13633.333333333334,0,3,10.61890979160975
6594.0,18000.0,4.0,1199.0,2021.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2023,3,0,2.0,6000.0,0,1,9.798182590890704
34415.0,96000.0,4.0,3456.0,2018.0,19.0,3.0,7,2.0,0.0,0.0,5.0,2019,9,0,1.0,48000.0,0,3,11.472113887062386
11746.0,102000.0,4.0,1997.0,2018.0,20.0,3.0,5,3.0,0.0,0.0,4.0,2018,2,0,0.0,102000.0,0,1,11.532737896139919
10127.0,74000.0,7.0,1908.792198826372,2023.0,17.0,3.0,5,7.0,155.0,67.12,5.0,2024,6,0,1.0,37000.0,1,2,11.211833885608513
2634.0,97500.0,7.0,1908.792198826372,2022.0,10.0,2.0,4,11.0,30.0,12.92,3.0,2023,10,0,1.0,48750.0,1,4,11.487617913343598
24994.0,28400.0,4.0,1995.0,2022.0,12.0,3.0,5,10.0,0.0,0.0,5.0,2021,9,0,0.0,28400.0,0,3,10.254179634797001
9244.0,77500.0,8.0,1498.0,2021.0,17.0,3.0,5,9.0,405.0,35.0,5.0,2022,1,0,1.0,38750.0,1,1,11.258046118484
26039.0,7000.0,7.0,1908.792198826372,2025.0,19.0,3.0,7,7.0,500.0,100.5,5.0,2025,11,0,0.0,7000.0,1,4,8.853808274977197
25877.0,39600.0,4.0,1984.0,2024.0,19.0,0.0,5,2.0,0.0,0.0,5.0,2024,3,0,0.0,39600.0,0,1,10.586609649448985
3797.0,140000.0,4.0,2438.0,2015.0,17.0,2.0,7,3.0,0.0,0.0,5.0,2019,4,1,4.0,28000.0,0,2,11.849404844423074
20578.0,81700.0,7.0,1908.792198826372,2021.0,19.0,1.0,5,9.0,300.0,95.0,5.0,2021,8,0,0.0,81700.0,1,3,11.310821520675269
5416.0,42000.0,4.0,1498.0,2022.0,17.0,3.0,5,11.0,0.0,0.0,5.0,2022,11,0,0.0,42000.0,0,4,10.645448706505872
113049.0,52000.0,4.0,4499.0,2011.0,22.0,3.0,2,5.0,0.0,0.0,2.0,2011,3,0,0.0,52000.0,0,1,10.859018228147887
28704.0,50000.0,1.0,2993.0,2023.0,5.0,0.0,0,10.0,0.0,0.0,4.0,2024,7,0,1.0,25000.0,0,3,10.819798284210286
10863.0,45400.0,4.0,1451.0,2022.0,0.0,3.0,7,11.0,0.0,0.0,5.0,2022,7,0,0.0,45400.0,0,3,10.723289410218579
5269.0,150000.0,7.0,1908.792198826372,2023.0,16.0,3.0,0,7.0,60.0,0.0,4.0,2023,7,0,0.0,150000.0,0,3,11.918397239722838
8979.0,13600.0,4.0,1494.0,2023.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2023,6,0,0.0,13600.0,0,2,9.517898598432753
3944.0,98000.0,4.0,1499.0,2018.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2018,2,0,0.0,98000.0,0,1,11.49273296168228
12615.0,30000.0,7.0,1908.792198826372,2024.0,12.0,3.0,5,11.0,120.0,68.03,5.0,2025,6,0,1.0,15000.0,1,2,10.308985993422082
8360.0,53500.0,7.0,1908.792198826372,2023.0,12.0,0.0,5,11.0,120.0,0.0,5.0,2023,11,0,0.0,53500.0,0,4,10.887455624298198
43865.0,9700.0,7.0,1908.792198826372,2026.0,14.0,3.0,6,9.0,520.0,102.0,5.0,2026,1,0,0.0,9700.0,1,1,9.179984251961283
3208.0,78800.0,4.0,1498.0,2021.0,13.0,1.0,5,11.0,0.0,0.0,4.0,2021,1,0,0.0,78800.0,0,1,11.274680966120778
5122.0,24000.0,7.0,1908.792198826372,2019.0,10.0,2.0,2,7.0,40.0,30.0,2.0,2020,6,0,1.0,12000.0,1,2,10.085850775128717
11304.0,100.0,6.0,1499.0,2025.0,17.0,1.0,5,11.0,160.0,25.0,5.0,1990,1,0,0.0,100.0,1,1,4.61512051684126
3503.0,73600.0,7.0,1908.792198826372,2021.0,10.0,3.0,5,11.0,55.0,31.95,5.0,2021,7,0,0.0,73600.0,1,3,11.206413891581187
19283.0,105600.0,7.0,1908.792198826372,2021.0,19.0,3.0,6,9.0,440.0,97.0,5.0,2021,8,0,0.0,105600.0,1,3,11.567423119906431
3797.0,80000.0,4.0,1587.0,2018.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2018,6,0,0.0,80000.0,0,2,11.289794413577894
8832.0,15000.0,4.0,1497.0,2023.0,11.0,3.0,5,11.0,0.0,0.0,5.0,2024,2,0,1.0,7500.0,0,1,9.61587214452889
11746.0,15000.0,7.0,1908.792198826372,2025.0,12.0,3.0,5,11.0,135.0,51.87,5.0,2025,5,0,0.0,15000.0,1,2,9.61587214452889
7772.0,88800.0,4.0,1998.0,2020.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2020,3,0,0.0,88800.0,0,1,11.394153190178114
7948.0,34400.0,4.0,1481.0,2022.0,6.0,3.0,7,11.0,0.0,0.0,5.0,2023,2,0,1.0,17200.0,0,1,10.445840912706414
92706.0,43000.0,8.0,1997.0,2023.0,14.0,2.0,5,1.0,880.0,49.05,5.0,2024,1,0,1.0,21500.0,1,1,10.668978650219241
17634.0,100.0,8.0,1497.0,2026.0,20.0,3.0,5,7.0,120.0,28.39,5.0,2025,12,0,0.0,100.0,1,4,4.61512051684126
5814.0,19000.0,4.0,1494.0,2024.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2024,3,0,0.0,19000.0,0,1,9.852246888342531
11761.0,26000.0,7.0,1908.792198826372,2024.0,12.0,3.0,5,7.0,135.0,50.63,5.0,2024,4,0,0.0,26000.0,1,2,10.165890277802454
31471.0,45000.0,6.0,1991.0,2023.0,8.0,0.0,7,11.0,134.0,25.57,5.0,2024,1,0,1.0,22500.0,1,1,10.714439990727769
29881.0,5400.0,4.0,1998.0,2025.0,7.0,3.0,5,3.0,0.0,0.0,4.0,2026,3,0,1.0,2700.0,0,1,8.594339400592892
244352.0,11000.0,4.0,5204.0,2020.0,22.0,3.0,2,5.0,0.0,0.0,2.0,2022,7,0,2.0,3666.6666666666665,0,3,9.305741456739435
11746.0,7000.0,4.0,1199.0,2008.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2023,6,0,15.0,437.5,0,2,8.853808274977197
2046.0,46700.0,4.0,1997.0,2015.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2017,2,1,2.0,15566.666666666666,0,1,10.751520856703959
12055.0,43800.0,4.0,1598.0,2022.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2022,6,0,0.0,43800.0,0,2,10.687411927154141
12188.0,50000.0,4.0,1998.0,2022.0,12.0,3.0,5,10.0,0.0,0.0,5.0,2023,1,0,1.0,25000.0,0,1,10.819798284210286
41186.0,10000.0,8.0,1496.0,2025.0,14.0,0.0,5,9.0,392.0,53.4,5.0,2025,6,0,0.0,10000.0,1,2,9.210440366976517
4386.0,40000.0,4.0,1598.0,2019.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2020,11,0,1.0,20000.0,0,4,10.596659732783579
22933.0,20000.0,6.0,1496.0,2025.0,8.0,3.0,7,11.0,176.0,24.7,5.0,2024,6,0,0.0,20000.0,1,2,9.90353755128617
2502.0,47300.0,7.0,1908.792198826372,2016.0,21.0,3.0,2,7.0,60.0,24.5,3.0,2017,12,0,1.0,23650.0,1,4,10.764286715905591
12335.0,29500.0,7.0,1908.792198826372,2025.0,12.0,2.0,5,7.0,100.0,59.93,5.0,2024,12,0,0.0,29500.0,1,4,10.292179440058462
