student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Female,gender_Male,gender_Other,gaming_genre_Casual,gaming_genre_FPS,gaming_genre_RPG,total_screen_hours,free_time,gaming_study_ratio
3705,22,2.09,6.91,8.15,96.26,1.05,5.64,300.06,9.51,1,100.0,1,0,0,0,0,1,7.7299999999999995,6.85,0.26422250316055623
3706,21,1.01,1.71,6.45,84.61,3.87,6.24,310.69,5.13,1,65.04,1,0,0,0,0,1,7.25,14.83,0.3726937269372694
3707,18,1.79,3.26,8.36,66.15,3.86,6.65,301.19,6.25,1,72.87,0,1,0,1,0,0,8.440000000000001,10.590000000000003,0.42018779342723006
3708,21,0.85,7.5,5.33,79.5,3.55,4.53,298.17,5.64,2,83.92,0,1,0,0,1,0,5.38,10.32,0.09999999999999999
3709,23,7.63,3.52,5.12,90.59,4.52,10.41,211.4,22.07,0,22.07,1,0,0,0,0,1,18.04,7.7299999999999995,1.6880530973451329
3710,23,2.23,5.6,5.24,85.73,0.7,5.46,315.68,5.27,1,74.98,0,1,0,0,1,0,7.6899999999999995,10.929999999999998,0.3378787878787879
3711,24,3.55,9.24,6.69,95.41,1.3,6.3,278.73,9.09,1,98.96,1,0,0,0,0,1,9.85,4.5200000000000005,0.3466796875
3712,16,7.19,1.45,5.46,90.0,1.26,8.95,253.08,16.86,0,32.36,0,1,0,0,0,1,16.14,9.899999999999999,2.9346938775510205
3713,16,5.42,8.3,4.74,62.46,3.91,9.65,263.99,14.34,2,64.15807030325684,1,0,0,1,0,0,15.07,5.539999999999999,0.5827956989247312
3714,18,4.94,1.59,8.97,64.5,2.61,9.4,261.84,13.92,1,38.65,1,0,0,1,0,0,14.34,8.5,1.9073359073359075
3715,18,5.64,2.14,8.5,85.99,1.26,11.5,254.64,16.05,0,47.1,0,1,0,0,0,1,17.14,7.72,1.7961783439490444
3716,23,6.63,2.07,7.18,69.54,0.68,9.91,251.24,14.08,0,33.272891033045994,1,0,0,0,1,0,16.54,8.120000000000001,2.1596091205211727
3717,16,7.02,9.95,8.46,83.51,4.47,13.01,247.69,19.43,0,95.34593616847732,1,0,0,1,0,0,20.03,-1.4299999999999997,0.6410958904109589
3718,17,5.14,2.62,8.68,91.69,3.46,7.08,263.08,11.03,0,52.27,1,0,0,0,1,0,12.219999999999999,7.56,1.4198895027624308
3719,17,7.12,9.07,7.38,83.08,2.64,11.4,245.49,16.94,0,75.08422924601614,0,1,0,0,0,1,18.52,0.4299999999999997,0.7070506454816285
3720,18,4.28,9.92,6.59,76.62,4.83,10.25,280.04,12.77,1,93.3,0,1,0,0,1,0,14.530000000000001,3.21,0.391941391941392
3721,21,2.22,4.45,8.41,85.85,4.25,6.42,296.66,5.12,1,76.64,0,1,0,0,1,0,8.64,8.92,0.4073394495412844
3722,16,7.04,6.68,6.84,65.74,0.89,10.3,229.48,16.58,0,48.0,0,1,0,0,0,1,17.34,3.4400000000000004,0.9166666666666667
3723,17,4.33,8.01,4.63,88.93,2.54,7.91,273.01,11.69,2,77.88,1,0,0,0,1,0,12.24,7.029999999999999,0.48057713651498335
3724,16,7.25,4.53,5.83,87.88,2.43,12.48,225.52,13.33,0,38.05,0,0,1,1,0,0,19.73,6.389999999999999,1.3110307414104883
3725,20,0.32,2.46,6.23,80.58,4.22,6.02,312.36,6.29,1,60.29,1,0,0,0,0,1,6.34,14.989999999999998,0.09248554913294799
3726,22,3.18,4.9,8.68,71.15,0.75,6.45,285.82,6.36,1,71.71,1,0,0,0,0,1,9.63,7.240000000000002,0.5389830508474576
3727,23,7.58,7.95,7.3,91.9,2.26,12.44,228.25,18.14,0,78.46560685387576,1,0,0,0,1,0,20.02,1.17,0.8469273743016761
3728,16,2.0,8.03,8.38,80.42,3.18,7.67,309.16,9.89,1,100.0,0,1,0,0,1,0,9.67,5.59,0.221483942414175
3729,22,7.53,3.07,7.79,62.37,4.73,9.94,223.04,17.57,0,25.16,1,0,0,1,0,0,17.47,5.61,1.8501228501228502
3730,20,7.63,2.57,5.55,96.74,4.5,11.1,207.16,19.08,0,35.47861972906644,0,1,0,1,0,0,18.73,8.25,2.1372549019607843
3731,16,7.06,9.29,7.59,90.71,2.67,13.04,248.38,19.33,0,89.09506562376205,1,0,0,0,0,1,20.099999999999998,0.060000000000001386,0.6861030126336249
3732,18,4.51,1.4,4.98,83.39,3.03,7.28,266.36,9.42,1,40.96,0,1,0,0,0,1,11.79,13.110000000000001,1.8791666666666667
3733,22,5.18,7.61,6.04,77.47,4.26,9.28,258.79,10.34,0,87.09320020549467,0,1,0,0,0,1,14.459999999999999,5.170000000000002,0.6016260162601627
3734,16,6.96,1.42,8.03,98.4,3.72,11.25,228.6,16.9,0,39.27,1,0,0,1,0,0,18.21,7.589999999999999,2.87603305785124
3735,22,6.21,8.54,7.06,91.0,4.4,7.98,226.64,14.73,0,87.63938067395253,1,0,0,1,0,0,14.190000000000001,2.190000000000002,0.6509433962264152
3736,20,5.04,9.15,8.13,81.4,4.48,10.07,251.33,14.8,0,95.45932719932284,1,0,0,0,0,1,15.11,1.6799999999999988,0.496551724137931
3737,16,7.86,3.68,5.27,86.13,4.16,10.92,231.38,18.81,0,28.79,1,0,0,1,0,0,18.78,7.19,1.6794871794871797
3738,16,5.49,1.67,7.75,71.23,0.05,8.99,252.11,11.75,0,40.57,0,1,0,0,0,1,14.48,9.089999999999998,2.056179775280899
3739,16,7.8,5.33,5.01,67.83,1.55,12.01,223.07,19.46,0,28.28,1,0,0,0,1,0,19.81,5.860000000000002,1.2322274881516588
3740,24,0.46,3.69,6.73,70.93,2.02,3.51,297.49,-1.76,1,69.56753371522323,0,1,0,0,0,1,3.9699999999999998,13.119999999999997,0.0980810234541578
3741,18,1.11,4.75,6.17,71.73,3.39,3.74,324.79,6.08,1,78.89,1,0,0,0,0,1,4.8500000000000005,11.97,0.1930434782608696
3742,20,3.61,6.98,6.78,89.59,1.53,7.34,276.09,7.31,1,84.1,1,0,0,0,1,0,10.95,6.629999999999999,0.45238095238095233
3743,24,3.08,2.89,4.68,65.6,1.62,5.81,306.46,5.7,1,38.14,0,1,0,0,0,1,8.89,13.35,0.7917737789203084
3744,21,6.26,4.21,5.81,91.1,2.0,9.43,248.55,19.08,0,46.38,1,0,0,0,0,1,15.69,7.720000000000001,1.2015355086372361
3745,24,1.28,8.04,7.33,80.94,4.78,2.82,320.15,3.44,1,100.0,1,0,0,1,0,0,4.1,7.3500000000000005,0.14159292035398233
3746,23,7.81,6.79,6.79,75.38,2.19,13.03,219.1,17.72,0,50.189390786929785,0,1,0,1,0,0,20.84,2.610000000000002,1.0025673940949935
3747,23,2.52,3.94,6.74,72.02,0.7,5.58,274.62,4.26,1,75.41336208657823,1,0,0,1,0,0,8.1,10.799999999999999,0.5101214574898786
3748,16,3.43,6.98,6.55,80.53,0.03,4.84,276.98,8.45,1,96.00323037145546,1,0,0,0,1,0,8.27,7.039999999999999,0.4298245614035088
3749,24,2.2,7.89,8.72,72.7,1.18,7.15,299.2,8.46,1,100.0,1,0,0,0,0,1,9.350000000000001,5.189999999999999,0.24746906636670415
3750,21,4.63,6.33,8.67,77.18,4.69,5.73,271.13,9.11,1,66.52,0,1,0,0,0,1,10.36,4.370000000000002,0.6316507503410641
3751,24,0.47,3.16,5.8,89.56,4.77,4.47,318.31,-1.36,1,73.82,0,1,0,0,1,0,4.9399999999999995,14.569999999999999,0.11298076923076922
3752,18,1.2,1.0,5.76,85.04,2.65,5.71,328.52,7.91,1,55.36,1,0,0,0,1,0,6.91,16.040000000000003,0.6
3753,18,5.97,8.23,6.77,89.92,3.23,7.93,252.28,12.34,0,78.65767779556447,0,1,0,0,1,0,13.899999999999999,3.0300000000000002,0.646803900325027
3754,21,1.49,8.4,4.48,88.52,3.98,3.15,299.02,3.19,2,100.0,0,0,1,0,1,0,4.64,9.629999999999999,0.15851063829787235
3755,24,1.88,7.28,5.52,92.6,0.28,3.45,295.1,4.47,2,94.48,0,1,0,1,0,0,5.33,9.32,0.2270531400966183
3756,22,6.34,1.69,5.15,68.07,1.87,12.31,235.87,14.05,0,17.32,1,0,0,0,1,0,18.65,10.819999999999997,2.356877323420074
3757,18,0.75,6.27,5.12,99.8,3.21,5.53,313.93,6.44,1,90.74,1,0,0,0,1,0,6.28,11.86,0.1031636863823934
3758,18,3.5,8.39,7.19,79.03,4.49,6.06,288.82,9.73,1,98.14,0,1,0,0,1,0,9.559999999999999,4.919999999999998,0.37273695420660274
3759,17,0.18,4.51,5.92,88.73,3.63,2.86,331.93,2.68,1,78.07,0,1,0,1,0,0,3.04,13.390000000000002,0.032667876588021776
3760,24,2.77,2.78,4.86,87.11,1.75,7.01,283.79,12.28,1,50.36,1,0,0,0,1,0,9.78,13.59,0.7328042328042328
3761,18,5.59,6.29,8.44,82.65,4.55,8.88,252.39,11.43,0,70.32,1,0,0,0,1,0,14.47,3.6800000000000015,0.766803840877915
3762,20,0.72,8.44,8.37,99.83,3.32,3.08,304.94,5.17,1,100.0,0,1,0,0,1,0,3.8,6.4700000000000015,0.07627118644067797
3763,24,7.11,1.44,8.31,68.69,4.15,8.4,244.36,10.42,0,23.02,1,0,0,0,1,0,15.510000000000002,7.139999999999998,2.9139344262295084
3764,23,7.28,6.37,5.95,76.87,1.93,12.2,220.29,18.31,0,51.26,0,1,0,0,1,0,19.48,4.3999999999999995,0.9877883310719132
3765,17,0.84,6.79,4.28,65.11,0.01,6.28,302.7,8.92,1,82.55272926911232,0,1,0,1,0,0,7.12,12.09,0.10783055198973042
3766,18,7.93,6.42,4.53,67.27,0.83,9.96,183.26,14.78,0,22.89,1,0,0,0,1,0,17.89,5.119999999999997,1.068733153638814
3767,17,2.38,6.85,5.38,88.52,4.64,3.7,279.65,8.71,1,89.43,0,1,0,0,1,0,6.08,9.39,0.30318471337579617
3768,23,0.67,6.68,5.1,60.19,0.17,2.26,306.05,-0.63,1,79.12,1,0,0,0,1,0,2.9299999999999997,11.55,0.08723958333333334
3769,21,0.04,2.17,8.37,95.59,2.98,3.11,314.41,5.77,1,80.43,0,1,0,1,0,0,3.15,13.42,0.012618296529968456
3770,21,3.27,3.11,8.93,85.33,2.05,5.77,267.81,6.87,1,69.66,0,1,0,0,1,0,9.04,8.690000000000001,0.7956204379562045
3771,24,5.04,6.57,8.08,77.64,2.15,6.41,248.22,9.28,0,72.59,0,1,0,1,0,0,11.45,4.31,0.665785997357992
3772,23,2.66,1.16,7.65,73.25,2.0,5.93,300.7,5.88,1,54.54,1,0,0,1,0,0,8.59,12.53,1.2314814814814814
3773,19,6.69,6.71,6.94,65.05,0.34,8.71,231.92,14.45,0,59.76980482956508,1,0,0,0,0,1,15.400000000000002,3.6599999999999975,0.867704280155642
3774,19,5.73,6.99,7.85,96.86,0.61,7.06,233.15,11.82,0,84.03,1,0,0,1,0,0,12.79,3.429999999999998,0.7171464330413017
3775,24,2.8,3.15,8.74,88.49,0.31,7.09,275.97,7.64,1,70.88,0,1,0,0,0,1,9.89,9.310000000000002,0.6746987951807228
3776,16,5.87,6.38,7.01,73.46,0.27,9.73,239.26,14.3,0,69.01,0,1,0,0,0,1,15.600000000000001,4.740000000000001,0.7953929539295393
3777,17,7.52,5.81,4.77,62.84,0.43,12.65,229.06,18.08,0,34.57,1,0,0,0,0,1,20.17,5.900000000000002,1.1042584434654918
3778,17,0.74,3.35,4.82,73.03,3.48,3.25,314.72,2.75,1,48.11,0,1,0,0,0,1,3.99,15.089999999999998,0.17011494252873566
3779,21,2.45,5.17,6.92,67.39,0.57,4.13,277.06,4.86,1,66.3,1,0,0,0,1,0,6.58,9.459999999999997,0.3970826580226905
3780,19,3.71,9.19,5.67,91.45,1.31,6.51,278.48,9.68,2,95.21,0,1,0,0,0,1,10.219999999999999,5.430000000000001,0.36408243375858684
3781,18,3.98,4.84,8.55,88.78,3.28,8.87,286.24,11.16,1,69.4,1,0,0,1,0,0,12.85,6.629999999999999,0.6815068493150686
3782,18,4.34,6.67,7.06,79.93,0.56,6.55,278.08,10.44,1,67.37,0,1,0,0,1,0,10.89,5.93,0.5658409387222947
3783,18,2.41,1.32,7.38,95.43,4.55,4.69,296.87,5.96,1,72.38248427722482,1,0,0,1,0,0,7.1000000000000005,12.89,1.0387931034482758
3784,21,5.34,1.7,4.03,67.23,2.39,7.08,260.0,10.16,0,13.87,0,1,0,0,1,0,12.42,12.93,1.9777777777777776
3785,23,5.16,1.73,6.49,78.08,4.82,11.09,254.91,13.43,0,40.21,0,1,0,1,0,0,16.25,10.62,1.8901098901098903
3786,22,4.62,8.0,6.16,88.42,0.96,10.46,278.75,11.6,1,77.49,0,1,0,0,0,1,15.080000000000002,5.22,0.5133333333333333
3787,19,0.91,4.15,7.53,62.71,0.15,5.2,313.37,-0.17,1,75.61,0,1,0,0,0,1,6.11,11.41,0.17669902912621357
3788,19,3.82,3.05,5.91,74.91,2.95,5.89,266.12,10.67,1,50.81,0,1,0,1,0,0,9.709999999999999,11.219999999999999,0.9432098765432099
3789,17,2.85,7.73,8.88,82.87,1.64,7.68,284.29,8.63,1,86.77,1,0,0,1,0,0,10.53,4.539999999999999,0.32646048109965636
3790,16,3.93,2.53,7.35,74.67,2.86,7.85,266.08,9.78,1,49.82,1,0,0,0,1,0,11.78,10.19,1.113314447592068
3791,24,7.37,3.22,7.3,79.21,2.37,12.12,230.17,18.16,0,31.05,1,0,0,1,0,0,19.49,6.11,1.7464454976303314
3792,17,3.84,4.88,8.6,84.32,2.29,9.14,286.07,8.82,1,75.97,1,0,0,0,1,0,12.98,6.6800000000000015,0.6530612244897959
3793,23,0.11,3.98,8.98,74.74,4.26,2.7,316.92,4.23,1,83.74,1,0,0,0,0,1,2.81,10.93,0.022088353413654616
3794,24,3.51,6.27,4.99,64.24,0.96,9.08,269.93,12.22,1,62.47,0,1,0,1,0,0,12.59,9.23,0.4828060522696011
3795,19,6.57,4.04,8.05,65.58,2.5,12.06,251.57,13.56,0,36.76,0,1,0,0,1,0,18.630000000000003,5.34,1.3035714285714286
3796,23,6.24,4.54,4.81,81.08,2.08,9.98,257.89,13.09,0,42.03,0,1,0,0,1,0,16.22,8.410000000000002,1.1263537906137184
3797,24,4.11,8.77,6.29,66.99,3.37,8.53,262.83,11.78,1,85.57,1,0,0,0,0,1,12.64,4.830000000000001,0.4206755373592631
3798,20,2.0,8.96,4.5,95.59,0.25,5.06,310.8,6.02,2,100.0,0,1,0,0,1,0,7.06,8.54,0.2008032128514056
3799,22,3.72,8.45,7.12,93.37,2.65,8.0,284.99,9.54,1,91.74,0,1,0,0,1,0,11.72,4.709999999999999,0.3936507936507937
3800,19,4.51,8.78,6.34,73.96,2.39,8.25,260.36,11.77,1,79.22,1,0,0,0,0,1,12.76,4.370000000000001,0.4611451942740286
3801,16,8.0,6.13,7.14,93.24,4.87,10.61,236.19,13.56,0,43.47,0,1,0,0,0,1,18.61,2.7300000000000004,1.1220196353436185
3802,18,5.15,6.82,7.39,81.33,3.78,7.76,245.88,9.76,0,72.75,1,0,0,0,0,1,12.91,4.639999999999999,0.6585677749360614
3803,20,5.55,6.01,7.1,66.36,0.77,9.81,248.58,12.03,0,66.7260259620361,1,0,0,0,0,1,15.36,5.3400000000000025,0.7917261055634808
3804,18,3.93,8.07,5.47,84.57,2.55,9.71,261.89,12.28,2,84.27,0,1,0,1,0,0,13.64,6.530000000000001,0.43329658213891953
3805,22,2.84,5.96,8.18,87.18,3.92,4.85,276.15,2.38,1,81.95,0,1,0,1,0,0,7.6899999999999995,7.02,0.40804597701149425
3806,24,6.5,2.0,6.76,63.36,2.62,9.46,250.51,14.84,0,35.426229069365974,1,0,0,1,0,0,15.96,8.74,2.1666666666666665
3807,21,3.96,8.29,6.45,72.58,1.78,8.99,272.33,9.68,1,74.97,1,0,0,0,1,0,12.95,5.300000000000002,0.42626480086114105
3808,16,7.96,7.85,8.94,60.22,1.88,9.58,213.37,18.03,0,67.91877055542612,0,1,0,0,1,0,17.54,-0.7500000000000009,0.8994350282485876
3809,22,3.66,8.38,5.42,72.66,1.84,9.63,270.18,11.92,2,76.95,1,0,0,1,0,0,13.290000000000001,6.539999999999999,0.39019189765458423
3810,18,0.54,2.71,6.64,73.42,0.1,4.93,306.87,6.67,1,69.34,1,0,0,0,0,1,5.47,14.11,0.14555256064690028
3811,20,5.46,3.44,7.41,85.21,3.65,11.01,256.99,11.35,0,58.86,0,1,0,1,0,0,16.47,7.689999999999999,1.2297297297297298
3812,19,0.37,3.66,4.63,67.96,3.05,5.56,338.29,1.69,1,54.54,0,1,0,0,0,1,5.93,15.340000000000002,0.07939914163090128
3813,20,2.0,5.57,5.77,61.2,1.34,6.89,298.06,6.54,1,78.74,1,0,0,1,0,0,8.89,10.66,0.30441400304414
3814,20,2.83,2.2,8.01,72.63,3.15,3.99,288.76,9.06,1,60.91,0,1,0,0,1,0,6.82,10.96,0.884375
3815,21,5.92,4.47,5.18,93.02,1.54,8.95,264.37,14.23,0,43.89,1,0,0,0,0,1,14.87,8.430000000000001,1.0822669104204754
3816,21,3.95,2.64,6.47,75.97,1.22,5.96,267.17,9.12,1,45.05,0,1,0,1,0,0,9.91,10.940000000000001,1.085164835164835
3817,23,0.23,3.38,7.15,76.6,3.71,5.59,330.57,5.59,1,67.82,1,0,0,1,0,0,5.82,13.24,0.05251141552511416
3818,23,4.93,7.36,7.36,78.76,4.05,9.33,256.59,11.27,1,73.45,1,0,0,0,0,1,14.26,4.350000000000001,0.5897129186602871
3819,24,3.29,8.69,7.64,90.07,3.13,4.83,276.92,9.69,1,95.99,1,0,0,0,1,0,8.120000000000001,4.380000000000001,0.3395252837977296
3820,23,7.37,1.21,8.33,79.2,3.92,10.17,228.26,19.61,0,23.56,0,1,0,1,0,0,17.54,7.089999999999999,3.334841628959276
3821,17,4.0,6.09,5.96,63.65,1.83,5.35,270.93,8.37,1,60.93,0,1,0,0,0,1,9.35,7.949999999999999,0.5641748942172073
3822,16,5.67,1.32,7.53,68.26,0.36,10.37,250.21,10.59,0,35.55,1,0,0,0,1,0,16.04,9.479999999999999,2.443965517241379
3823,17,1.75,1.77,7.66,67.52,3.02,4.84,302.58,5.34,1,64.43,0,1,0,0,0,1,6.59,12.82,0.631768953068592
3824,17,6.09,7.35,5.5,80.31,1.28,8.26,242.68,16.55,2,72.51786224138978,0,1,0,0,0,1,14.35,5.059999999999999,0.7293413173652695
3825,18,5.77,7.62,8.84,61.2,3.89,9.36,251.76,14.32,0,80.72709447867132,1,0,0,0,0,1,15.129999999999999,1.7699999999999996,0.6693735498839906
3826,22,7.23,8.33,8.33,71.34,1.79,8.44,217.12,12.31,0,72.0448223761719,0,1,0,1,0,0,15.67,0.10999999999999943,0.77491961414791
3827,17,0.27,5.27,5.45,84.29,3.35,2.56,324.58,4.23,1,80.62,0,1,0,0,0,1,2.83,13.010000000000002,0.0430622009569378
3828,16,3.58,8.74,7.38,74.19,2.76,5.46,288.36,9.69,1,90.95,0,1,0,0,0,1,9.04,4.3,0.3675564681724846
3829,21,5.43,2.5,7.59,88.31,4.09,11.08,257.06,15.68,0,53.57097520585627,1,0,0,0,1,0,16.509999999999998,8.48,1.5514285714285714
3830,24,0.76,3.25,6.16,75.65,4.16,3.65,318.36,5.23,1,69.8,1,0,0,0,0,1,4.41,13.83,0.17882352941176471
3831,18,3.28,2.21,8.32,99.17,0.34,7.2,272.27,7.43,1,64.14,0,1,0,0,1,0,10.48,10.19,1.0218068535825544
3832,21,7.54,8.18,7.45,98.61,1.48,11.05,244.7,18.95,0,83.8518519813395,0,1,0,0,1,0,18.59,0.830000000000001,0.8213507625272332
3833,18,3.49,3.06,7.29,91.99,4.35,7.79,280.02,7.84,1,52.07,0,1,0,0,1,0,11.280000000000001,10.160000000000002,0.8596059113300492
3834,16,7.88,2.4,5.1,98.18,2.02,10.28,209.39,14.6,0,13.44,1,0,0,0,1,0,18.16,8.620000000000001,2.3176470588235296
3835,20,0.45,6.61,6.04,68.19,2.57,2.05,326.75,0.04,1,92.72,0,1,0,0,1,0,2.5,10.900000000000002,0.05913272010512483
3836,19,5.74,1.69,6.17,90.04,0.92,7.15,258.3,13.57,0,32.34,1,0,0,0,0,1,12.89,10.4,2.133828996282528
3837,22,4.65,1.4,7.67,72.87,2.76,6.62,282.92,9.47,1,42.37,0,1,0,0,1,0,11.27,10.280000000000001,1.9375000000000002
3838,21,4.0,1.96,7.09,89.01,1.32,7.41,288.64,12.66,1,57.09,0,0,1,0,1,0,11.41,10.95,1.3513513513513513
3839,22,7.77,1.0,4.43,74.96,4.15,9.95,240.18,18.86,0,4.61,0,1,0,1,0,0,17.72,10.8,3.885
3840,20,1.04,7.27,5.54,71.58,1.0,4.21,312.26,5.01,2,94.7,1,0,0,0,0,1,5.25,10.150000000000002,0.12575574365175335
3841,19,7.17,6.06,6.37,98.35,1.8,8.32,241.09,17.68,0,56.03,0,1,0,0,0,1,15.49,4.4,1.0155807365439093
3842,22,5.53,2.89,7.68,68.4,0.48,9.67,242.85,10.78,0,47.49,0,1,0,0,1,0,15.2,7.8999999999999995,1.4215938303341902
3843,22,2.07,3.1,7.72,90.34,2.94,7.46,292.39,8.75,1,73.09,1,0,0,0,0,1,9.53,11.11,0.5048780487804878
3844,21,7.21,8.3,6.45,86.99,4.71,8.45,263.32,16.19,0,78.66434026198958,1,0,0,0,0,1,15.66,2.04,0.775268817204301
3845,23,3.43,5.52,4.58,72.14,0.87,5.52,261.56,5.36,1,57.48,0,1,0,0,0,1,8.95,10.47,0.5260736196319019
3846,19,6.51,7.29,5.46,78.33,0.1,9.1,244.98,12.87,2,66.47368997405772,1,0,0,0,1,0,15.61,4.74,0.7852834740651388
3847,20,3.11,5.07,5.27,65.72,2.11,5.55,282.29,7.12,1,60.04,1,0,0,1,0,0,8.66,10.55,0.5123558484349259
3848,19,6.81,3.14,7.91,96.85,3.74,8.01,246.81,13.85,0,53.26378787338706,1,0,0,1,0,0,14.82,6.14,1.6449275362318838
3849,16,5.09,9.73,4.9,98.72,4.88,6.62,260.91,10.86,2,87.18418573283289,0,1,0,1,0,0,11.71,4.279999999999999,0.4743709226467847
3850,23,1.13,6.09,6.32,89.3,0.26,6.69,318.59,3.8,1,89.1,1,0,0,0,1,0,7.82,10.46,0.15937940761636105
3851,16,5.2,2.18,7.35,93.98,3.93,9.76,257.75,15.64,0,46.29,1,0,0,0,0,1,14.96,9.27,1.6352201257861636
3852,20,1.53,4.65,8.82,63.3,1.84,7.32,309.38,3.49,1,99.95932033289448,0,1,0,0,1,0,8.85,9.000000000000002,0.27079646017699116
3853,21,3.3,3.96,9.0,75.36,0.77,6.5,284.06,5.79,1,68.98,1,0,0,0,0,1,9.8,7.739999999999999,0.6653225806451613
3854,21,1.36,2.93,8.76,73.23,0.96,6.76,300.76,3.53,1,77.83,0,1,0,0,0,1,8.12,10.950000000000001,0.3460559796437659
3855,20,0.18,9.4,7.59,82.6,4.62,5.26,313.5,1.63,1,100.0,0,1,0,0,0,1,5.4399999999999995,6.83,0.017307692307692305
3856,18,1.7,8.93,7.73,67.33,4.05,7.07,312.38,4.66,1,99.08,1,0,0,0,0,1,8.77,5.64,0.17119838872104734
3857,20,4.29,2.79,7.8,82.54,1.56,5.49,274.77,12.54,1,53.02,1,0,0,1,0,0,9.780000000000001,9.120000000000001,1.1319261213720317
3858,23,3.85,4.17,8.31,86.17,4.7,8.11,283.76,8.51,1,73.4,0,1,0,1,0,0,11.959999999999999,7.669999999999998,0.7446808510638299
3859,17,4.01,7.86,8.76,65.29,0.53,7.84,284.43,9.69,1,98.07,0,1,0,0,1,0,11.85,3.370000000000001,0.4525959367945824
3860,21,1.98,2.88,6.23,65.27,1.61,5.71,291.06,3.3,1,56.6426724843427,1,0,0,1,0,0,7.6899999999999995,12.91,0.5103092783505154
3861,24,5.48,6.32,6.08,61.42,3.26,9.0,251.53,11.78,0,54.42,0,1,0,1,0,0,14.48,6.119999999999999,0.7486338797814208
3862,23,5.63,7.3,6.3,90.44,5.0,10.61,249.03,14.95,0,92.21948512373164,1,0,0,0,1,0,16.24,4.769999999999999,0.6783132530120481
3863,23,2.86,6.89,7.3,73.24,2.33,8.7,295.99,10.0,1,87.04,1,0,0,0,1,0,11.559999999999999,6.949999999999999,0.3624841571609632
3864,23,7.05,7.36,7.88,69.02,4.05,12.19,236.31,18.64,0,77.40097449823884,0,1,0,1,0,0,19.24,1.7100000000000017,0.8433014354066986
3865,22,5.15,7.36,8.35,91.12,4.58,10.5,260.03,10.98,0,84.58644417825894,1,0,0,0,0,1,15.65,3.1400000000000006,0.6160287081339714
3866,23,5.7,9.68,6.28,65.73,0.05,9.12,241.05,11.76,0,81.17795573608466,1,0,0,0,0,1,14.82,2.339999999999999,0.5337078651685394
3867,21,2.22,4.12,5.82,77.09,1.44,6.67,301.6,8.3,1,64.47145161538674,0,1,0,0,0,1,8.89,11.839999999999998,0.43359375000000006
3868,17,0.0,8.91,8.92,89.79,0.5,3.08,328.57,1.49,1,100.0,1,0,0,1,0,0,3.08,6.17,0.0
3869,17,6.92,1.2,5.16,82.95,3.88,9.72,242.57,15.12,0,18.87,1,0,0,1,0,0,16.64,10.72,3.145454545454545
3870,23,6.58,3.59,5.11,82.16,2.84,12.06,242.67,17.08,0,49.84448956339083,1,0,0,0,1,0,18.64,8.72,1.4335511982570808
3871,16,0.99,1.44,7.58,66.3,0.48,6.52,318.55,6.74,1,65.4,1,0,0,0,1,0,7.51,13.989999999999998,0.4057377049180328
3872,21,2.99,6.86,4.9,67.24,2.1,7.4,283.63,6.79,1,78.17,0,1,0,0,0,1,10.39,9.25,0.38040712468193383
3873,21,5.29,1.91,6.0,83.3,2.57,10.48,270.72,12.97,0,32.64,0,1,0,0,1,0,15.77,10.8,1.8178694158075601
3874,19,5.22,8.61,5.46,60.94,3.49,8.02,264.51,11.6,2,75.27154150918226,0,1,0,0,0,1,13.239999999999998,4.71,0.5431841831425598
3875,18,6.88,6.82,4.84,94.76,3.9,10.05,224.82,13.41,0,54.56,0,1,0,1,0,0,16.93,5.46,0.8797953964194373
3876,18,1.12,1.26,6.9,74.02,0.44,6.23,305.22,5.39,1,62.33,0,1,0,1,0,0,7.3500000000000005,14.719999999999999,0.49557522123893816
3877,16,3.44,7.43,5.87,76.66,2.44,6.43,281.97,7.3,2,78.08,1,0,0,1,0,0,9.87,7.26,0.4080664294187426
3878,18,0.78,8.76,6.31,70.34,0.81,1.98,303.67,2.15,1,100.0,1,0,0,0,1,0,2.76,8.15,0.07991803278688525
3879,19,3.12,6.95,4.98,95.07,3.77,5.89,293.36,8.92,1,77.34,1,0,0,1,0,0,9.01,8.95,0.39245283018867927
3880,20,0.12,1.27,7.84,85.7,3.29,3.11,298.8,2.27,1,66.25,1,0,0,0,0,1,3.23,14.770000000000001,0.05286343612334801
3881,18,7.19,8.72,5.57,78.0,3.62,8.96,241.76,13.49,2,79.22104900177543,1,0,0,0,1,0,16.150000000000002,2.5199999999999987,0.7397119341563786
3882,21,4.22,7.59,5.71,83.41,0.37,6.94,276.26,10.21,2,86.83,1,0,0,0,0,1,11.16,6.4799999999999995,0.49126891734575084
3883,20,6.8,4.41,5.26,75.21,2.55,12.47,218.53,16.71,0,39.8284966595333,1,0,0,1,0,0,19.27,7.53,1.2569316081330868
3884,18,0.48,3.96,6.17,78.62,4.2,5.77,315.28,2.48,1,80.98700972412709,0,1,0,0,0,1,6.25,13.389999999999999,0.0967741935483871
3885,21,1.82,5.32,6.32,74.31,3.57,5.05,293.81,3.53,1,81.85,1,0,0,1,0,0,6.87,10.54,0.2879746835443038
3886,21,2.08,8.8,6.65,76.43,4.31,6.63,309.22,6.74,1,100.0,1,0,0,0,0,1,8.71,6.469999999999999,0.21224489795918366
