brand,model,year,variant,price_usd,battery_capacity_kwh,range_miles,charging_speed_kw,acceleration_0_60_mph,top_speed_mph,horsepower,torque_nm,drive_type,seating_capacity,body_type,cargo_volume_cubic_ft,weight_kg,safety_rating,autopilot_level,country_of_origin,market_segment,annual_sales_units,customer_rating,warranty_years
7,35,2025,4,47415.02,112.3,399.0,174.2,3.55,200.0,463.0,391.0,1,7,1,22.4,1581.0,5,2,3,1,102665,3.98,3
1,72,2023,2,101992.19,49.3,168.0,109.7,5.58,165.0,804.0,703.0,1,7,3,32.1,1856.0,5,2,1,2,24913,3.34,6
11,12,2025,3,83405.89,75.4,277.0,62.0,5.21,164.0,723.0,689.0,2,7,5,74.9,1673.0,5,0,0,3,11073,3.32,5
5,5,2023,4,77802.21,81.5,300.0,152.9,3.57,195.0,1000.0,925.0,0,5,4,65.0,2508.0,5,1,5,3,18415,3.87,4
2,4,2024,4,53801.14,101.6,365.0,242.3,2.51,200.0,595.0,572.0,0,7,5,64.5,1590.0,5,0,0,1,168996,3.7,4
15,40,2025,1,84190.57,98.0,350.0,308.3,4.72,182.0,592.0,522.0,2,7,0,32.0,1694.0,4,2,5,3,181874,3.94,4
2,50,2023,0,40160.18,61.8,214.0,142.4,5.79,164.0,401.0,356.0,1,7,1,39.3,1500.0,5,0,0,1,234883,3.4,3
8,21,2022,4,48028.48,102.7,351.0,182.0,3.29,200.0,489.0,421.0,0,5,1,27.7,1500.0,4,2,3,1,81607,3.7,5
15,41,2026,4,120990.97,76.9,272.0,208.1,2.81,200.0,841.0,743.0,0,7,4,77.7,2847.0,4,2,5,2,177875,3.74,5
7,71,2022,0,52457.02,61.6,184.0,60.7,7.28,139.0,503.0,465.0,0,5,3,26.9,1576.0,5,1,3,1,72150,3.34,5
8,47,2023,2,66396.28,40.4,150.0,72.8,5.36,172.0,763.0,668.0,0,7,3,23.5,1580.0,4,2,3,3,93251,3.17,3
2,10,2025,0,53719.72,48.4,150.0,130.4,5.96,160.0,629.0,556.0,1,7,1,38.7,1728.0,3,0,0,1,246801,3.15,5
4,44,2026,3,56792.12,67.2,207.0,138.4,7.7,135.0,555.0,485.0,0,5,2,51.2,2102.0,4,0,5,1,31784,3.24,4
15,41,2024,2,122807.61,51.0,203.0,348.4,5.61,177.0,905.0,784.0,0,7,5,78.0,1500.0,4,3,5,2,162784,3.67,6
15,42,2025,1,153915.44,92.0,309.0,214.0,4.56,177.0,1000.0,955.0,2,5,5,73.2,1572.0,5,2,5,2,210826,3.64,5
5,23,2025,2,28857.9,80.0,326.0,78.0,6.63,147.0,200.0,200.0,2,7,2,38.7,2241.0,4,0,5,0,24599,3.71,4
7,36,2024,2,53616.49,57.8,161.0,106.9,7.18,147.0,606.0,581.0,0,5,0,22.9,1500.0,5,0,3,1,78661,3.39,3
1,73,2020,0,93337.36,72.7,232.0,51.4,5.06,176.0,720.0,650.0,2,5,4,54.7,2335.0,5,1,1,3,25170,3.43,8
17,28,2026,2,69769.06,45.0,150.0,144.8,7.91,140.0,724.0,672.0,2,7,1,25.0,1560.0,4,0,1,3,251078,3.0,4
2,63,2026,2,35604.12,69.8,235.0,114.5,5.44,174.0,380.0,335.0,2,5,4,60.0,2708.0,5,0,0,1,210674,3.59,3
4,25,2025,1,91074.2,83.3,309.0,123.8,5.32,165.0,1000.0,875.0,1,4,4,59.8,2537.0,5,1,5,3,78477,3.54,5
4,11,2022,3,72686.4,58.3,197.0,55.6,7.84,135.0,806.0,761.0,2,7,0,34.3,1507.0,3,0,5,3,32038,3.44,3
5,7,2024,4,43772.41,113.5,369.0,244.5,3.14,192.0,465.0,370.0,1,7,2,55.5,2127.0,4,0,5,1,13494,3.81,4
2,39,2025,3,100296.35,81.5,290.0,71.6,7.14,143.0,1000.0,904.0,0,7,1,33.3,1686.0,4,0,0,2,155370,3.84,4
8,47,2026,1,70115.71,95.5,342.0,140.0,4.95,168.0,873.0,766.0,1,5,3,38.2,1535.0,5,0,3,3,82992,3.83,4
17,29,2026,0,70180.35,48.8,170.0,145.0,6.15,159.0,702.0,698.0,1,5,4,63.5,2406.0,4,0,1,3,220918,3.38,4
15,40,2023,0,50661.72,45.0,150.0,321.1,7.4,132.0,355.0,361.0,1,5,4,58.9,2602.0,5,2,5,1,240645,3.26,6
14,51,2023,0,71764.23,63.3,216.0,111.8,5.26,179.0,267.0,240.0,2,5,0,25.4,1532.0,4,1,5,3,16601,3.25,4
15,43,2024,2,118291.58,82.5,290.0,268.0,6.17,157.0,828.0,772.0,0,5,4,51.0,2443.0,5,2,5,2,419454,3.57,4
16,64,2025,0,65608.6,60.1,208.0,67.8,6.65,154.0,816.0,769.0,1,5,2,56.9,1949.0,4,1,2,3,24977,3.36,5
17,29,2023,3,99863.63,66.5,227.0,113.9,7.86,134.0,1000.0,879.0,0,7,4,63.8,2583.0,5,0,1,3,237739,3.79,4
15,40,2022,1,84609.91,107.2,365.0,286.9,5.82,165.0,593.0,574.0,2,5,2,59.3,2001.0,4,2,5,3,171529,4.12,6
8,59,2025,3,81244.23,54.9,181.0,55.0,6.43,149.0,972.0,869.0,0,5,2,54.1,2277.0,5,2,3,3,70466,3.28,5
10,15,2024,3,167460.91,69.9,243.0,76.8,5.18,175.0,1000.0,943.0,2,7,1,39.8,1500.0,4,1,1,2,50533,3.71,5
5,23,2023,1,33127.16,87.4,303.0,69.7,5.64,160.0,228.0,275.0,1,5,2,39.5,2025.0,4,0,5,0,19880,3.66,5
4,24,2023,4,66131.67,96.5,322.0,171.9,2.66,200.0,729.0,712.0,1,5,4,51.8,2343.0,5,0,5,3,34351,3.53,4
1,74,2024,0,58695.0,50.0,177.0,105.7,6.25,155.0,314.0,298.0,0,5,0,21.0,1677.0,4,2,1,1,59887,3.39,6
5,58,2025,3,46867.37,59.3,232.0,69.2,7.47,135.0,501.0,394.0,2,7,3,37.1,1579.0,5,0,5,1,24354,3.3,3
10,18,2024,4,183949.91,87.0,328.0,226.2,3.1,200.0,1000.0,941.0,0,5,0,15.9,1676.0,5,2,1,2,78765,4.06,6
2,39,2025,1,26705.48,85.3,273.0,118.5,5.64,169.0,280.0,247.0,0,7,4,51.9,2625.0,4,1,0,0,188547,3.41,3
7,34,2024,2,37623.67,63.5,214.0,107.8,5.74,165.0,344.0,327.0,2,5,5,75.8,1500.0,4,0,3,1,76324,3.31,4
2,10,2025,4,98821.6,98.4,363.0,218.3,3.74,189.0,1000.0,930.0,0,7,1,21.5,1500.0,4,1,0,3,172137,3.93,4
13,38,2025,2,186969.89,80.5,291.0,313.1,7.79,132.0,1000.0,936.0,0,5,1,18.4,1894.0,5,1,1,2,29154,4.28,8
11,14,2024,3,68322.21,64.5,203.0,121.2,7.2,143.0,526.0,465.0,2,5,0,32.5,1745.0,5,0,0,3,2458,3.46,4
15,43,2024,3,91805.32,52.7,197.0,346.1,6.04,156.0,668.0,649.0,2,7,1,23.6,1500.0,4,2,5,3,462587,3.48,5
5,7,2024,0,34244.16,59.5,214.0,98.8,5.67,163.0,288.0,251.0,0,7,2,45.1,1772.0,5,0,5,0,29653,3.5,4
14,54,2026,4,113739.43,106.9,358.0,185.6,3.03,200.0,1000.0,935.0,0,5,0,36.5,1500.0,4,1,5,2,22439,3.75,6
15,9,2025,2,98006.33,50.5,177.0,336.0,7.58,138.0,719.0,587.0,1,7,4,67.6,2276.0,4,3,5,3,113383,3.75,4
8,22,2024,2,67166.43,71.5,240.0,70.8,7.01,135.0,723.0,642.0,0,5,2,61.2,1821.0,4,2,3,3,69022,3.56,5
14,51,2024,0,73774.27,67.4,263.0,131.8,6.54,148.0,325.0,272.0,0,7,4,70.8,2508.0,5,1,5,3,22100,3.49,4
15,43,2024,1,98420.53,75.3,267.0,260.0,5.57,165.0,739.0,720.0,2,5,1,30.6,1628.0,5,3,5,3,459091,3.73,6
5,58,2024,2,42545.39,40.0,150.0,115.3,5.39,171.0,460.0,408.0,1,7,3,21.0,1830.0,3,1,5,1,11545,3.42,4
2,37,2023,4,25921.47,101.8,344.0,196.5,4.43,188.0,215.0,200.0,0,5,4,74.6,2544.0,5,0,0,0,110847,3.94,4
14,51,2024,2,86119.94,52.4,172.0,92.5,5.38,170.0,1000.0,929.0,0,7,5,69.0,1514.0,4,1,5,3,1755,3.19,4
3,55,2024,4,77587.25,78.3,296.0,183.2,3.66,198.0,605.0,533.0,0,7,3,34.4,1691.0,4,1,5,3,24352,3.46,5
16,65,2026,1,89238.61,105.2,336.0,114.0,4.89,178.0,1000.0,879.0,2,5,1,36.0,1734.0,5,0,2,3,3195,3.98,5
7,35,2023,2,53342.39,42.5,150.0,111.1,5.32,179.0,558.0,506.0,1,5,3,15.5,1500.0,4,0,3,1,142003,3.16,4
10,18,2026,3,108752.82,76.2,250.0,137.0,6.68,144.0,577.0,547.0,0,5,2,49.0,1922.0,4,2,1,2,65854,3.7,6
10,26,2022,0,94570.88,72.7,257.0,91.1,5.86,162.0,421.0,339.0,0,7,4,78.9,2664.0,5,2,1,3,59270,3.75,5
2,10,2025,0,52113.75,54.9,221.0,140.9,6.37,148.0,558.0,507.0,0,5,0,19.8,1539.0,4,2,0,1,186712,3.38,5
10,15,2025,3,91108.2,66.3,223.0,90.2,6.24,157.0,447.0,344.0,0,5,5,71.3,1793.0,5,1,1,3,58124,3.6,6
15,9,2024,3,49738.35,47.0,150.0,329.8,5.85,165.0,378.0,292.0,2,7,4,57.9,2606.0,5,3,5,1,179970,3.63,5
8,22,2023,2,33510.99,40.1,152.0,144.8,7.1,135.0,241.0,214.0,0,7,2,37.1,2106.0,4,2,3,0,137108,3.43,4
2,57,2023,2,84139.98,72.3,261.0,103.4,7.53,130.0,963.0,882.0,0,7,4,67.7,2278.0,5,0,0,3,236926,3.41,3
15,40,2025,3,137916.62,66.0,216.0,328.7,6.4,158.0,1000.0,906.0,2,7,2,40.2,2111.0,5,2,5,2,132643,3.73,5
15,40,2024,1,148635.93,103.2,360.0,322.9,5.61,165.0,1000.0,910.0,0,7,5,74.3,1690.0,3,2,5,2,108335,3.96,4
5,6,2025,4,62330.93,108.0,376.0,168.5,2.88,200.0,803.0,695.0,0,7,4,75.2,2393.0,4,1,5,1,27154,3.92,5
2,50,2025,2,29108.23,44.5,170.0,86.4,5.48,165.0,319.0,224.0,0,7,1,15.2,1780.0,5,0,0,0,179440,3.4,4
5,6,2025,4,81159.74,104.4,379.0,234.3,2.85,200.0,1000.0,927.0,2,7,4,66.2,2789.0,4,2,5,3,28393,3.84,3
15,40,2025,0,80586.23,77.9,274.0,227.2,6.92,149.0,580.0,502.0,2,5,5,73.9,1645.0,5,3,5,3,243472,3.8,4
2,50,2025,2,79451.82,66.3,253.0,80.6,5.72,158.0,839.0,753.0,1,7,1,30.7,1610.0,5,0,0,3,216726,3.44,3
8,45,2021,4,51783.96,99.9,345.0,221.0,3.85,197.0,525.0,467.0,1,5,2,51.6,2137.0,5,1,3,1,94100,3.93,4
4,11,2025,0,47442.7,70.8,237.0,126.8,6.31,153.0,445.0,381.0,2,7,5,69.6,1750.0,4,1,5,1,71700,3.47,3
2,39,2024,3,113232.12,50.0,173.0,89.8,6.32,154.0,1000.0,907.0,0,7,0,24.6,1576.0,4,0,0,2,184045,3.17,5
1,70,2021,1,102095.14,106.5,364.0,123.3,5.0,178.0,843.0,810.0,0,5,0,23.3,1503.0,4,1,1,2,29444,3.44,5
0,67,2026,4,104966.05,96.6,360.0,208.5,2.86,200.0,776.0,692.0,0,5,3,23.6,1596.0,4,2,1,2,20618,3.66,6
8,45,2024,1,40789.37,85.6,279.0,96.7,5.67,165.0,332.0,276.0,1,5,0,33.5,1580.0,5,1,3,1,63756,3.57,4
2,37,2025,2,32451.41,72.9,268.0,118.3,6.57,148.0,348.0,323.0,1,7,0,25.9,1889.0,4,2,0,0,104392,3.51,4
15,40,2022,2,112086.56,61.2,215.0,347.4,6.6,152.0,806.0,684.0,2,5,3,22.9,1775.0,5,3,5,2,140793,3.65,5
10,17,2022,0,64416.89,70.0,262.0,64.0,7.35,142.0,213.0,227.0,1,7,2,54.0,2149.0,5,1,1,1,31870,3.9,6
15,40,2025,0,108727.13,41.1,150.0,345.3,7.92,131.0,743.0,715.0,1,7,4,78.8,2525.0,3,2,5,2,118818,3.3,6
0,67,2021,4,119078.45,118.6,396.0,174.1,2.76,200.0,963.0,899.0,2,5,0,22.5,1617.0,5,1,1,2,62009,3.84,8
7,34,2025,0,34994.42,79.1,269.0,104.4,6.86,142.0,258.0,270.0,1,7,1,32.2,1500.0,3,1,3,0,123225,3.52,4
11,19,2023,3,114240.51,65.6,218.0,54.0,5.99,162.0,1000.0,939.0,0,7,4,56.4,2456.0,5,0,0,2,26747,3.64,5
4,44,2025,1,70076.78,107.7,396.0,104.3,4.52,185.0,815.0,725.0,0,5,4,76.6,2211.0,3,1,5,3,52702,3.92,4
19,56,2024,1,95394.53,76.4,243.0,119.6,4.7,168.0,1000.0,931.0,1,5,2,39.9,2215.0,5,2,0,3,8671,3.55,3
2,57,2024,0,16613.01,55.9,237.0,83.2,5.73,169.0,202.0,200.0,0,5,3,18.4,1578.0,3,2,0,0,205452,3.37,5
4,25,2022,3,39147.79,52.5,215.0,72.9,5.42,170.0,280.0,217.0,0,4,4,60.1,2430.0,4,0,5,1,78104,3.41,4
17,30,2025,4,52326.27,115.4,383.0,192.0,3.21,200.0,500.0,497.0,0,5,2,39.5,2045.0,5,0,1,1,248780,3.88,3
7,35,2026,3,43930.22,71.2,285.0,137.9,7.22,141.0,431.0,387.0,0,5,2,65.3,1932.0,4,1,3,1,60140,3.56,4
1,73,2025,0,68260.21,52.1,191.0,137.1,5.51,171.0,397.0,320.0,2,5,2,36.3,1984.0,4,2,1,3,78488,3.02,7
0,68,2024,0,86243.23,60.4,208.0,117.9,5.68,169.0,543.0,447.0,1,5,3,36.5,1500.0,4,1,1,3,24433,3.51,6
12,0,2025,0,91715.74,62.6,234.0,122.8,6.18,155.0,558.0,508.0,2,5,1,33.2,1632.0,5,0,4,3,2292,3.52,4
4,24,2025,0,55304.32,58.4,191.0,57.8,6.03,164.0,586.0,492.0,1,5,2,66.1,2189.0,5,0,5,1,32117,3.32,4
17,31,2024,1,67671.59,106.9,369.0,103.8,5.4,166.0,714.0,648.0,2,5,2,39.1,1988.0,4,1,1,3,268234,3.88,4
17,32,2022,4,46348.56,90.0,333.0,203.6,3.69,188.0,334.0,294.0,2,5,2,62.6,1513.0,4,1,1,1,219975,3.79,4
5,58,2023,3,41711.2,58.9,204.0,84.3,7.56,135.0,378.0,346.0,0,5,1,38.8,1502.0,4,2,5,1,776,3.17,4
2,4,2024,1,71451.87,76.8,260.0,148.9,5.84,166.0,788.0,761.0,2,5,5,77.1,1540.0,5,2,0,3,111875,3.51,4
15,9,2022,1,109130.05,91.6,339.0,207.9,5.51,160.0,720.0,650.0,1,7,4,78.0,2513.0,5,3,5,2,161385,4.17,4
2,10,2025,4,30282.11,100.0,331.0,243.7,2.59,200.0,289.0,286.0,2,7,5,77.2,1897.0,5,2,0,0,180781,4.04,5
2,10,2025,2,83813.38,70.0,271.0,90.1,5.34,166.0,960.0,881.0,2,5,2,35.9,1784.0,3,0,0,3,193467,3.4,5
2,4,2022,1,59084.31,100.3,349.0,128.5,4.97,182.0,657.0,521.0,1,7,1,27.6,1597.0,4,0,0,1,242445,3.57,3
2,10,2021,4,43985.87,97.2,348.0,222.4,3.07,200.0,466.0,418.0,2,5,0,24.5,1505.0,4,1,0,1,213365,3.76,4
15,43,2024,1,114549.61,101.0,338.0,259.5,4.38,178.0,800.0,756.0,1,5,0,34.3,1663.0,5,2,5,2,473485,4.07,4
15,43,2025,4,63323.17,90.5,314.0,256.5,3.58,195.0,420.0,356.0,2,7,0,32.2,1634.0,5,3,5,1,404935,3.92,5
13,60,2024,3,143428.05,66.1,213.0,221.1,6.87,148.0,640.0,521.0,0,7,0,37.2,1500.0,4,2,1,2,6555,3.83,7
17,28,2023,3,60337.62,44.2,158.0,70.6,5.68,175.0,580.0,557.0,2,7,1,32.0,1500.0,5,1,1,1,201954,3.3,3
17,30,2023,3,53064.54,68.1,226.0,140.6,7.09,141.0,464.0,379.0,2,7,4,57.8,2506.0,3,0,1,1,243991,3.26,4
1,73,2022,4,74178.54,74.0,257.0,154.2,3.99,187.0,386.0,326.0,2,7,0,31.7,1714.0,5,2,1,3,60959,3.29,5
2,4,2025,1,51946.07,98.3,331.0,87.9,4.35,185.0,593.0,555.0,0,7,3,31.7,1785.0,5,1,0,1,247778,3.61,3
16,64,2024,1,85221.63,86.5,314.0,126.8,4.78,181.0,1000.0,915.0,1,7,2,36.6,2167.0,4,0,2,3,12454,3.6,4
4,11,2025,2,44718.1,71.7,258.0,59.7,6.72,157.0,382.0,355.0,1,7,1,27.8,1523.0,5,1,5,1,41551,3.51,3
15,42,2024,3,57311.05,46.2,178.0,230.2,6.59,148.0,371.0,358.0,2,7,1,37.6,1576.0,5,2,5,1,103833,3.5,5
17,28,2025,3,112803.13,81.2,297.0,50.1,6.05,158.0,1000.0,906.0,0,7,4,79.8,2658.0,4,1,1,2,225327,3.76,3
0,68,2025,1,126392.96,109.8,384.0,98.7,5.26,176.0,1000.0,873.0,1,7,3,22.8,1500.0,4,2,1,2,38380,4.02,8
16,64,2025,3,79560.18,48.9,199.0,81.9,5.34,167.0,1000.0,917.0,2,7,2,39.3,1681.0,5,0,2,3,12847,3.03,3
7,33,2025,4,56648.45,77.2,256.0,156.0,3.07,200.0,651.0,571.0,0,7,4,51.4,2444.0,4,1,3,1,120189,3.68,3
8,22,2026,1,68589.74,83.3,269.0,85.1,4.04,185.0,777.0,693.0,1,5,2,66.0,1880.0,5,1,3,3,136116,3.29,3
15,43,2025,3,126346.84,62.5,253.0,303.5,6.96,147.0,888.0,808.0,0,5,2,40.0,1955.0,4,2,5,2,433007,3.92,5
18,61,2025,1,79465.0,100.9,373.0,57.4,4.64,183.0,617.0,519.0,1,5,5,70.1,1500.0,5,0,4,3,9072,4.0,5
2,50,2022,0,51140.49,58.3,209.0,72.9,5.05,182.0,572.0,450.0,0,5,5,75.6,1639.0,5,0,0,1,122452,3.62,5
11,14,2021,1,55221.99,108.2,383.0,59.8,4.19,187.0,328.0,316.0,0,7,0,30.0,1742.0,4,1,0,1,7302,3.7,3
1,70,2024,3,79371.52,75.6,287.0,120.4,5.58,165.0,455.0,425.0,0,5,1,26.8,1500.0,5,1,1,3,73538,3.37,6
8,47,2024,4,42779.06,92.5,294.0,225.0,3.85,195.0,378.0,354.0,1,5,2,69.8,1837.0,4,0,3,1,60355,3.59,5
7,35,2026,3,56433.0,62.7,241.0,133.3,5.85,161.0,621.0,572.0,2,5,4,51.5,2171.0,4,0,3,1,82791,3.39,4
2,4,2026,1,27583.09,88.1,308.0,146.5,5.01,181.0,239.0,200.0,1,5,4,78.9,2795.0,5,0,0,0,122434,3.77,5
15,41,2026,0,58826.88,44.1,150.0,256.0,7.68,133.0,396.0,316.0,1,7,3,36.5,1518.0,4,2,5,1,198300,3.51,5
2,4,2024,3,65610.45,55.7,208.0,128.3,7.45,130.0,719.0,646.0,2,5,3,17.4,1707.0,4,1,0,3,108967,3.37,5
15,9,2024,1,71380.4,86.4,314.0,201.5,4.79,179.0,495.0,479.0,2,7,4,56.2,2926.0,5,3,5,3,213989,3.69,4
4,25,2024,3,79235.67,56.8,213.0,107.9,7.58,142.0,929.0,817.0,0,2,4,74.7,2579.0,4,0,5,3,59746,3.32,4
2,39,2024,3,88218.65,54.7,210.0,74.0,5.67,158.0,1000.0,882.0,0,7,0,37.1,1709.0,4,0,0,3,227690,3.41,4
15,41,2020,4,164703.81,113.2,397.0,200.6,4.08,187.0,1000.0,877.0,2,7,3,21.9,1900.0,5,2,5,2,159470,4.11,4
3,55,2026,2,93652.94,54.5,193.0,144.4,5.24,177.0,823.0,743.0,1,5,3,21.3,1675.0,3,0,5,3,24709,3.26,5
0,68,2024,4,121871.7,86.2,305.0,248.0,2.63,200.0,1000.0,889.0,0,5,5,71.6,1664.0,5,2,1,2,31338,3.61,7
14,51,2022,3,102878.64,67.4,249.0,56.8,6.37,161.0,1000.0,930.0,0,5,3,39.7,1640.0,5,0,5,2,27062,3.19,5
18,62,2022,4,74428.14,86.1,316.0,151.1,3.78,191.0,584.0,519.0,2,5,4,74.1,2794.0,5,2,4,3,3031,3.51,3
15,40,2026,4,112274.6,73.6,242.0,325.8,4.02,190.0,781.0,662.0,0,7,1,18.3,1825.0,4,2,5,2,193133,3.85,5
17,29,2025,1,97039.06,100.7,357.0,140.3,4.11,191.0,1000.0,891.0,1,5,0,21.4,1712.0,4,1,1,3,224398,3.79,3
5,58,2021,3,53395.89,42.6,150.0,144.9,6.26,163.0,624.0,587.0,0,5,3,32.0,1519.0,4,1,5,1,1550,3.22,4
5,5,2025,3,80502.6,78.6,262.0,121.3,5.67,176.0,1000.0,888.0,2,5,3,32.5,1721.0,3,0,5,3,14992,3.62,4
15,40,2025,1,31639.64,77.2,287.0,221.7,5.11,172.0,168.0,200.0,1,7,0,37.3,1602.0,5,2,5,0,146342,4.0,4
4,25,2023,4,69526.3,114.5,415.0,202.7,2.68,200.0,822.0,735.0,0,2,4,57.7,2445.0,5,2,5,3,23821,3.84,3
2,4,2025,4,81358.02,82.4,282.0,193.2,3.65,195.0,889.0,778.0,0,5,3,22.8,1500.0,4,1,0,3,108251,3.65,4
2,50,2026,0,45158.26,84.0,315.0,53.0,7.08,140.0,469.0,441.0,0,5,2,49.5,1873.0,5,1,0,1,119766,3.6,4
7,33,2023,2,73470.2,61.6,217.0,144.3,6.2,167.0,902.0,779.0,2,5,4,66.3,2647.0,5,1,3,3,142666,3.15,4
8,59,2024,2,31797.34,45.6,150.0,78.7,6.94,145.0,233.0,200.0,1,5,2,37.6,2224.0,4,0,3,0,131619,3.27,3
8,22,2022,1,73675.86,96.0,333.0,92.8,4.48,183.0,868.0,792.0,0,5,2,43.9,1945.0,5,2,3,3,89937,3.58,3
15,41,2023,4,105706.18,114.7,391.0,331.8,2.63,200.0,742.0,663.0,2,5,0,37.9,1802.0,3,2,5,2,247669,4.2,5
0,67,2024,1,123736.19,81.7,310.0,113.3,5.2,174.0,965.0,897.0,1,5,0,33.7,1758.0,5,1,1,2,45413,3.78,6
2,10,2025,0,73207.32,69.3,232.0,84.9,6.7,152.0,814.0,744.0,0,5,1,34.9,1500.0,4,0,0,3,205374,3.21,4
15,41,2023,2,95125.11,45.3,150.0,285.9,7.3,135.0,730.0,670.0,0,7,1,36.4,1713.0,3,3,5,3,116755,3.27,5
0,68,2023,1,64643.29,83.8,293.0,113.0,5.39,173.0,269.0,202.0,1,5,2,53.0,2231.0,5,2,1,1,67458,3.6,5
16,65,2022,0,35115.72,61.4,238.0,145.3,7.26,138.0,150.0,200.0,1,5,1,34.2,1689.0,4,0,2,1,3528,3.67,3
10,16,2025,3,112650.99,53.9,165.0,122.5,6.48,148.0,587.0,561.0,2,7,2,69.6,2158.0,4,2,1,2,79068,3.36,6
4,24,2024,3,80541.59,73.3,280.0,80.3,7.12,141.0,984.0,864.0,2,7,0,30.1,1500.0,5,0,5,3,37698,3.44,3
1,72,2022,2,99869.64,50.6,193.0,90.9,7.8,135.0,812.0,735.0,0,5,0,37.7,1807.0,4,2,1,3,76842,3.62,5
8,47,2021,4,106510.25,75.1,275.0,220.3,3.27,200.0,1000.0,847.0,0,7,5,72.8,1618.0,5,0,3,2,120403,3.37,3
15,41,2025,2,58831.27,45.0,150.0,213.0,7.32,147.0,431.0,362.0,1,5,3,17.7,1837.0,5,2,5,1,150860,3.42,5
17,30,2025,1,70858.1,90.5,274.0,104.1,5.78,163.0,786.0,732.0,1,7,4,78.9,2795.0,5,2,1,3,251846,3.59,4
17,29,2024,2,46173.34,51.5,190.0,131.5,6.36,148.0,394.0,352.0,0,5,3,18.7,1533.0,5,0,1,1,274696,3.4,3
2,63,2025,0,73712.39,44.1,173.0,145.8,7.94,126.0,781.0,718.0,0,7,3,29.9,1812.0,4,0,0,3,243890,3.08,4
5,58,2023,3,73891.2,45.0,150.0,95.2,7.9,134.0,1000.0,883.0,0,5,2,65.5,1762.0,5,1,5,3,7223,3.41,4
7,33,2025,2,65291.37,83.7,283.0,74.5,6.79,150.0,754.0,610.0,2,5,5,68.8,1742.0,5,2,3,3,99183,3.55,3
15,43,2024,3,137035.03,58.5,224.0,212.5,6.59,151.0,984.0,852.0,2,5,1,30.3,1769.0,4,3,5,2,429314,3.65,4
2,63,2023,0,36015.66,52.4,178.0,74.6,6.02,160.0,377.0,393.0,2,5,2,36.2,2000.0,5,2,0,1,143487,3.37,4
1,72,2024,2,96459.23,81.0,288.0,96.7,7.78,121.0,788.0,724.0,0,7,4,50.7,2534.0,4,2,1,3,64056,3.51,5
15,9,2025,0,64862.04,68.1,237.0,321.3,7.35,145.0,455.0,329.0,2,5,4,76.7,2349.0,5,2,5,1,237113,3.85,5
10,18,2025,2,131964.76,47.0,157.0,136.5,5.89,160.0,817.0,752.0,2,5,0,26.2,1776.0,4,1,1,2,62952,3.64,6
7,36,2024,3,97251.62,60.7,196.0,79.8,6.87,148.0,1000.0,936.0,0,5,2,69.3,2108.0,5,1,3,3,59030,3.11,4
7,71,2024,1,63320.42,102.7,353.0,56.0,5.85,160.0,723.0,634.0,1,7,3,33.0,1930.0,5,1,3,1,132537,3.75,3
8,22,2023,2,63386.57,61.3,218.0,117.8,5.51,167.0,725.0,679.0,2,5,2,69.6,2057.0,5,0,3,1,97503,3.22,5
10,16,2021,2,115665.62,57.4,162.0,116.6,5.16,169.0,608.0,588.0,2,7,1,39.8,1500.0,4,1,1,2,25083,3.26,7
2,10,2022,2,30805.35,40.0,150.0,107.8,7.18,141.0,377.0,392.0,2,7,4,68.1,2193.0,5,1,0,0,133529,3.4,3
1,72,2026,3,103491.15,48.4,152.0,97.0,7.03,147.0,887.0,802.0,0,5,3,35.2,1837.0,5,2,1,2,42817,3.39,7
8,45,2026,1,67363.85,101.0,376.0,95.1,5.97,160.0,740.0,658.0,1,5,2,53.4,2072.0,3,1,3,3,128059,3.95,4
2,57,2025,2,37099.25,64.7,205.0,132.7,5.49,171.0,393.0,350.0,0,5,1,19.0,1783.0,5,0,0,1,163441,3.69,4
0,48,2025,2,55204.45,65.4,223.0,116.2,5.47,164.0,243.0,200.0,1,5,1,31.1,1500.0,4,1,1,1,48087,3.24,7
4,11,2025,2,63604.01,40.0,150.0,81.2,6.78,148.0,705.0,676.0,1,5,1,15.9,1508.0,4,1,5,1,36824,3.23,4
1,75,2023,4,101590.86,116.4,426.0,201.3,4.35,174.0,818.0,765.0,2,7,5,78.0,1688.0,5,2,1,2,73116,3.97,5
10,26,2024,0,62600.82,55.9,179.0,122.0,7.46,145.0,160.0,205.0,0,5,5,75.3,1500.0,3,2,1,1,69358,3.66,7
10,18,2025,2,99348.31,48.9,189.0,54.9,6.79,150.0,535.0,532.0,1,7,0,25.6,1578.0,4,1,1,3,79812,3.77,7
5,6,2021,0,40119.64,79.0,282.0,117.9,6.97,141.0,451.0,389.0,0,5,2,46.1,1980.0,5,1,5,1,25340,3.36,4
10,15,2025,0,124226.17,74.2,253.0,77.2,5.89,164.0,687.0,619.0,1,5,2,63.1,1728.0,4,2,1,2,40173,3.67,8
5,5,2025,0,34616.61,73.9,287.0,116.2,5.33,167.0,306.0,303.0,2,5,0,15.0,1685.0,4,0,5,0,24423,3.83,4
1,74,2021,1,75380.59,109.0,366.0,90.6,4.66,181.0,482.0,442.0,1,7,2,36.9,2165.0,4,1,1,3,62356,3.91,7
8,22,2021,2,32210.63,78.1,270.0,121.5,7.59,137.0,210.0,200.0,2,7,2,48.2,1957.0,5,0,3,0,60096,3.21,5
